date,SBI_Bluechip,ICICI_Bluechip,Nippon_Large_Cap,Axis_Bluechip,Kotak_Bluechip
2019-04-09,142.8298,47.4487,37.5077,3929.5232,58.2334
2019-04-10,142.9046,47.2548,37.378,3929.382,57.9961
2019-04-11,142.8471,47.175,37.4361,3928.679,58.0274
2019-04-12,142.8054,47.2601,37.6532,3929.1923,58.4221
2019-04-15,142.7628,47.687,37.7808,3930.2687,58.8563
2019-04-16,142.7755,47.9452,37.9269,3930.3122,58.8978
2019-04-18,142.8003,47.5729,37.723,3931.8145,58.4115
2019-04-22,142.7099,47.0681,37.1965,3934.6565,57.1436
2019-04-23,142.717,47.0397,37.1199,3933.8348,57.3451
2019-04-24,142.817,47.7032,37.4677,3932.5059,57.071
2019-04-25,142.7254,47.4253,37.2307,3932.7681,56.7643
2019-04-26,142.8116,47.587,37.6251,3933.077,57.1259
2019-04-30,142.9462,47.7229,37.5606,3935.0437,56.3943
2019-05-02,142.9669,47.768,37.2702,3935.9636,55.9352
2019-05-03,142.9162,47.5539,37.396,3935.9902,56.0284
2019-05-06,143.0201,47.1499,37.1291,3939.3791,55.4316
2019-05-07,143.0787,46.9154,36.7143,3941.5665,54.8353
2019-05-08,143.1504,46.3892,36.2878,3943.5199,54.0787
2019-05-09,143.18,46.2216,36.1098,3944.3106,53.7741
2019-05-10,143.2079,46.2551,36.1112,3945.6736,53.7771
2019-05-13,143.3346,45.8407,35.3901,3948.1583,52.5887
2019-05-14,143.4783,45.5871,35.8303,3949.6951,52.7553
2019-05-15,143.5038,45.9877,35.5507,3950.5061,52.2774
2019-05-16,143.5546,46.225,35.8849,3952.2548,52.4859
2019-05-17,143.6887,46.7549,36.1511,3955.6152,52.7748
2019-05-20,143.9976,48.4883,37.8009,3958.6948,54.7179
2019-05-21,144.0003,47.8968,37.3059,3959.2603,54.0163
2019-05-22,144.0646,48.1288,37.4346,3959.9007,54.1346
2019-05-23,144.3538,47.927,37.3326,3963.3894,54.2421
2019-05-24,144.51,48.4689,38.4286,3964.3316,56.0286
2019-05-27,145.0011,48.7481,39.0866,3967.6125,57.5208
2019-05-28,145.1418,48.8592,38.9715,3968.2518,57.4263
2019-05-29,145.1587,48.9649,38.4652,3969.0534,56.6254
2019-05-30,145.1312,49.5043,38.6557,3971.0054,56.7649
2019-05-31,145.5041,49.6009,38.5553,3972.7088,56.6381
2019-06-03,145.7548,50.216,38.7646,3977.9948,57.1227
2019-06-04,145.6843,50.041,38.5849,3978.8906,56.8667
2019-06-06,146.0295,49.4851,37.7242,3981.171,55.8931
2019-06-07,145.8035,49.443,37.7513,3979.4257,55.7948
2019-06-10,145.5955,49.5439,37.824,3981.1174,56.1314
2019-06-11,145.6404,49.653,37.9905,3981.148,56.3185
2019-06-12,145.775,49.234,37.7824,3981.3277,55.9707
2019-06-13,145.8517,49.2907,37.8104,3982.1122,55.8455
2019-06-14,146.087,48.8909,37.518,3982.7966,55.4199
2019-06-17,146.1223,48.5141,36.9296,3985.4552,54.7235
2019-06-18,146.4654,48.4502,37.0431,3986.5235,54.8124
2019-06-19,146.5025,48.4036,36.9091,3987.7899,54.2741
2019-06-20,146.6796,48.8821,37.5214,3988.4023,55.0608
2019-06-21,146.4745,48.5317,37.2956,3989.0576,55.0284
2019-06-24,146.4771,48.5922,37.2818,3991.2496,54.9755
2019-06-25,146.3663,48.996,37.597,3991.5578,55.1963
2019-06-26,146.2151,49.2897,37.8804,3990.5061,55.505
2019-06-27,146.3061,49.366,38.0638,3992.0176,55.5133
2019-06-28,146.3797,49.3756,38.0432,3993.2622,55.4608
2019-07-01,146.3903,49.7716,38.1294,3995.6093,55.465
2019-07-02,146.4817,50.1515,38.1492,3996.3465,55.5594
2019-07-03,146.678,50.1794,38.2732,3999.3038,55.5408
2019-07-04,146.9134,50.258,38.4089,4001.4002,55.6638
2019-07-05,147.2972,49.5638,37.8995,4002.7573,54.9323
2019-07-08,147.8277,48.5793,36.9659,4005.3821,53.6374
2019-07-09,147.8228,48.498,37.2295,4006.8852,54.1523
2019-07-10,148.0034,48.1232,36.8628,4009.7207,53.5934
2019-07-11,148.2166,48.6231,37.21,4010.9502,53.9327
2019-07-12,148.2944,48.3958,37.2259,4012.4738,54.3478
2019-07-15,148.5678,48.7139,37.076,4015.4835,54.2986
2019-07-16,148.9102,48.9022,37.4458,4018.8422,54.6143
2019-07-17,148.8778,48.9859,37.5002,4022.5023,54.376
2019-07-18,148.8109,48.6995,36.9506,4023.3581,53.8307
2019-07-19,148.8542,47.9665,36.3675,4023.1439,53.3029
2019-07-22,148.7174,47.4019,36.3464,4024.4143,53.1347
2019-07-23,148.6097,47.2682,36.2009,4024.3809,52.8834
2019-07-24,148.6858,46.9859,35.8253,4024.7885,51.8181
2019-07-25,148.3413,47.1099,35.8082,4025.5358,52.0065
2019-07-26,148.3704,47.5006,35.9704,4026.2347,52.2139
2019-07-29,148.7487,47.2517,35.585,4028.5247,51.739
2019-07-30,148.892,46.9379,34.9848,4030.8535,51.1131
2019-07-31,149.0512,47.2759,35.3053,4033.0479,51.5601
2019-08-01,149.0367,46.8464,34.6488,4036.5393,50.825
2019-08-02,149.3724,47.0393,34.4649,4037.5492,50.7078
2019-08-05,149.2155,46.6536,34.0276,4040.2626,50.1618
2019-08-06,149.4147,47.3788,34.3933,4040.4543,50.8886
2019-08-07,149.5577,47.0773,33.8466,4043.2485,50.5197
2019-08-08,149.6843,47.4873,34.2803,4046.3973,50.8515
2019-08-09,149.4248,48.2849,34.3629,4047.4181,51.3738
2019-08-13,149.4511,47.2855,33.5822,4049.2676,50.1615
2019-08-14,149.0809,47.4579,33.9639,4049.1588,50.8535
2019-08-16,149.3311,47.5876,34.0542,4051.0235,51.1022
2019-08-19,149.373,47.5458,34.0837,4053.5466,51.0307
2019-08-20,149.4864,47.4791,33.8628,4054.3711,50.5713
2019-08-21,149.6765,47.2066,33.3619,4055.4582,49.596
2019-08-22,149.8404,46.5543,32.7704,4056.0057,48.9095
2019-08-23,149.9347,46.5352,33.0437,4056.744,49.2995
2019-08-26,150.2418,47.5602,33.6593,4059.444,50.2516
2019-08-27,150.2496,47.7229,33.9802,4060.9955,51.1777
2019-08-28,150.1914,47.6385,33.7103,4061.6488,51.4026
2019-08-29,150.0625,47.3071,33.3824,4062.6035,50.9588
2019-08-30,150.1076,47.6846,33.5968,4063.3999,51.4804
2019-09-03,150.4088,46.866,32.9684,4067.1216,51.1942
2019-09-04,150.4906,46.9908,33.192,4068.5983,51.209
2019-09-05,150.4076,46.9716,33.3774,4069.0835,51.037
2019-09-06,150.3414,47.1805,33.6463,4069.7611,51.6988
2019-09-09,150.5778,47.6889,33.9053,4072.1616,52.2742
2019-09-11,150.4797,47.7491,34.1812,4073.3738,52.1334
2019-09-12,150.3828,47.5026,34.1039,4074.3909,51.6176
2019-09-13,150.4937,47.7489,34.4118,4075.4083,51.9264
2019-09-16,150.4476,47.6812,34.1575,4077.8292,51.1896
2019-09-17,150.3688,46.875,33.3565,4077.6242,50.1586
2019-09-18,150.6191,47.0925,33.5375,4078.329,50.4635
2019-09-19,150.6828,46.5793,33.0899,4079.2646,49.8359
2019-09-20,150.0993,49.5049,35.105,4076.9678,52.9228
2019-09-23,150.1778,51.4523,36.5689,4079.1253,54.1398
2019-09-24,150.1503,50.9665,36.3133,4079.35,53.8059
2019-09-25,150.1731,50.501,35.541,4080.2472,53.4671
2019-09-26,150.2039,50.9655,36.0798,4081.9192,53.9101
2019-09-27,150.2231,50.9252,35.8985,4082.6786,53.9087
2019-09-30,150.4539,50.5655,35.6992,4086.2243,53.0118
2019-10-01,150.5812,50.3569,35.232,4088.1697,52.3266
2019-10-03,150.7936,50.0372,35.233,4089.831,52.4047
2019-10-04,150.7287,49.7632,34.7243,4091.1895,51.5198
2019-10-07,150.8064,49.6532,34.4231,4093.774,51.5874
2019-10-09,150.861,50.1686,35.0899,4095.094,52.1201
2019-10-10,150.8965,49.8371,34.6615,4095.9991,51.352
2019-10-11,150.938,50.3824,34.8641,4097.3811,51.7157
2019-10-14,151.0676,50.3561,34.9781,4099.607,52.0063
2019-10-15,151.1294,50.8906,35.1765,4100.5496,52.1496
2019-10-16,151.2289,51.1431,35.2173,4101.6695,52.2996
2019-10-17,151.266,51.5637,35.6993,4102.4534,53.4189
2019-10-18,151.4029,51.7965,35.9705,4103.1342,54.3253
2019-10-22,151.5632,51.9124,35.8852,4105.7837,54.9854
2019-10-23,151.6974,51.8553,35.9625,4106.5247,55.7765
2019-10-24,151.7896,51.8755,35.625,4107.7561,55.3504
2019-10-25,151.8433,51.789,35.8285,4108.466,55.3999
2019-10-29,151.965,52.7875,36.6798,4111.1441,56.3999
2019-10-30,152.1072,52.9263,36.9824,4113.437,57.1014
2019-10-31,152.3324,53.1953,37.2339,4114.4383,57.5153
2019-11-01,152.4285,53.1065,37.3083,4115.088,57.082
2019-11-04,152.4901,52.9846,37.4373,4117.1046,57.081
2019-11-05,152.4692,52.8708,37.2677,4117.7223,56.2048
2019-11-06,152.4607,53.0273,37.396,4117.083,56.2854
2019-11-07,152.4911,53.1469,37.3476,4117.7945,56.0601
2019-11-08,152.3985,52.6691,36.8802,4118.4667,55.7464
2019-11-11,152.4214,52.7747,37.0639,4120.8564,56.1837
2019-11-13,152.5581,52.7507,36.6968,4122.6082,56.7102
2019-11-14,152.6957,52.9216,36.6681,4123.4278,56.8178
2019-11-15,152.7979,52.8598,36.9168,4124.4226,56.681
2019-11-18,152.9316,52.6458,37.1266,4126.3854,57.0568
2019-11-19,152.9853,52.3017,37.4003,4127.0449,57.3307
2019-11-20,153.0708,52.2197,37.5524,4127.8978,57.4379
2019-11-21,153.0927,51.9749,37.3604,4128.5649,57.351
2019-11-22,153.1436,51.8055,37.2019,4129.247,56.9015
2019-11-25,153.296,52.4058,37.7165,4131.1444,57.2265
2019-11-26,153.3485,52.1819,37.5389,4131.7613,56.7251
2019-11-27,153.3903,52.5541,37.7095,4132.7466,57.3408
2019-11-28,153.4934,52.6551,37.8833,4133.5488,57.8483
2019-11-29,153.5381,52.5202,37.6232,4134.6499,57.5918
2019-12-02,153.6046,52.0831,37.5274,4136.7004,57.3629
2019-12-03,153.6259,52.1391,37.2069,4137.4286,56.965
2019-12-04,153.7405,52.1758,37.4698,4138.0105,57.0755
2019-12-05,153.2483,52.1739,37.2128,4137.1591,56.7838
2019-12-06,153.1405,51.7574,36.7408,4137.8932,56.2917
2019-12-09,153.1183,51.7165,36.7694,4140.0144,56.171
2019-12-10,153.0738,51.3884,36.4552,4140.8362,55.3357
2019-12-11,152.9832,51.6608,36.5698,4141.6075,55.6148
2019-12-12,152.9682,51.9371,36.954,4142.2277,56.0762
2019-12-13,152.8576,52.3885,37.5064,4142.7981,56.418
2019-12-16,152.9814,52.2265,37.3559,4144.5725,55.9057
2019-12-17,153.0346,52.823,37.8179,4145.1513,56.0988
2019-12-18,153.1337,53.2201,37.7713,4145.708,55.8029
2019-12-19,153.1526,53.4483,37.848,4146.3861,56.0773
2019-12-20,153.4572,53.5651,37.9728,4146.8586,56.0646
2019-12-23,153.5537,53.4977,37.8912,4148.6422,55.9366
2019-12-24,153.5626,53.2331,37.7657,4149.2295,55.7772
2019-12-26,153.5576,53.1793,37.5389,4150.4387,55.9528
2019-12-27,153.6346,53.5587,38.0682,4151.2058,56.3996
2019-12-30,153.701,53.5844,38.1381,4152.9985,56.5326
2019-12-31,153.7054,53.2357,37.9594,4153.5751,56.428
2020-01-01,153.8193,53.2623,37.9668,4154.2506,56.4189
2020-01-02,153.8742,53.3612,38.4483,4155.3529,56.9688
2020-01-03,154.0323,53.3371,38.2715,4155.873,56.778
2020-01-06,154.0036,52.3269,37.4068,4157.6608,55.6976
2020-01-07,154.0751,52.6992,37.5129,4158.2403,56.2173
2020-01-08,154.127,52.7438,37.3886,4158.7589,56.1255
2020-01-09,154.2202,53.3485,38.064,4159.2962,57.0619
2020-01-10,154.1672,53.6188,38.2168,4159.6197,57.0136
2020-01-13,154.2362,53.8602,38.427,4161.2805,57.4274
2020-01-14,154.1151,54.1131,38.5546,4161.7101,58.2117
2020-01-15,154.1889,54.0222,38.5216,4162.2102,58.4506
2020-01-16,154.2713,54.3185,38.5237,4162.7975,58.5949
2020-01-17,154.3249,54.4449,38.5397,4163.4425,58.7012
2020-01-20,154.4228,53.8785,38.2913,4165.2638,58.5722
2020-01-21,154.4776,53.5685,38.0925,4165.9471,58.7161
2020-01-22,154.5903,53.3944,37.9228,4166.5799,58.8953
2020-01-23,154.6714,53.6822,38.3177,4167.2712,59.7082
2020-01-24,154.749,54.3219,38.5493,4168.047,60.4024
2020-01-27,154.8703,54.0408,38.1205,4169.8989,60.6531
2020-01-28,154.9202,54.0279,37.9095,4170.5021,60.5752
2020-01-29,154.8904,54.4893,38.1615,4171.1131,60.8375
2020-01-30,154.9146,54.2354,37.8884,4171.7595,60.105
2020-01-31,154.9392,54.3388,37.6321,4172.3693,59.7157
2020-02-03,155.2432,53.9914,36.3634,4174.2552,58.0425
2020-02-04,155.3587,54.9917,37.2406,4174.93,58.5763
2020-02-05,155.3768,55.439,37.8623,4175.5676,59.1907
2020-02-06,155.9182,55.6957,38.2093,4178.0239,59.0951
2020-02-07,156.3627,55.7358,38.2086,4178.8921,59.6584
2020-02-10,156.5138,56.0931,37.8178,4181.1499,59.5773
2020-02-11,156.5581,56.1376,38.1614,4182.0429,60.0588
2020-02-12,156.5516,56.6194,38.1116,4182.7922,60.1219
2020-02-13,156.7233,56.6034,38.0694,4184.0904,59.8924
2020-02-14,156.828,56.1437,37.8171,4184.71,58.9999
2020-02-17,157.0124,55.8525,37.4953,4186.7668,58.4797
2020-02-18,156.9444,55.593,37.3789,4187.2739,59.0137
2020-02-19,156.9444,56.1832,37.7032,4187.2739,60.4177
2020-02-20,156.9353,56.0837,37.8452,4188.3871,60.7193
2020-02-24,157.1105,55.0739,37.031,4190.8455,59.7133
2020-02-25,157.0423,54.8741,36.8522,4191.6676,59.6428
2020-02-26,147.7681,54.4616,36.4536,4192.2986,58.7661
2020-02-27,147.6783,54.3307,36.2362,4192.7871,57.9347
2020-02-28,147.542,52.8907,34.9635,4192.8719,55.8033
2020-03-02,147.6198,52.8009,34.5233,4194.6776,55.9281
2020-03-03,147.6457,53.5505,35.0947,4195.0644,57.0181
2020-03-04,148.0648,53.0825,34.7438,4198.9729,56.517
2020-03-05,148.039,53.645,34.7965,4200.1656,57.1614
2020-03-06,148.22,53.0987,33.8975,4200.6749,56.1637
2020-03-09,148.1911,51.2994,32.3964,4202.7078,53.6295
2020-03-11,147.9299,51.3449,32.0067,4202.8702,53.3443
2020-03-12,147.1302,47.8039,29.1242,4199.1631,49.2353
2020-03-13,146.4248,48.5999,30.5589,4195.2449,50.2095
2020-03-16,146.3857,45.8588,28.5456,4195.5139,47.316
2020-03-17,145.7796,44.891,27.9135,4193.9895,46.2054
2020-03-18,145.1779,42.3458,26.7113,4186.9181,43.3121
2020-03-19,143.9765,41.0376,25.8841,4164.2442,42.0994
2020-03-20,144.6272,42.895,26.9588,4163.0671,45.0055
2020-03-23,143.7194,37.6463,23.4673,4152.1616,40.4996
2020-03-24,143.8304,38.446,23.8439,4144.3512,40.7455
2020-03-25,143.8304,40.4084,24.8444,4144.3512,41.754
2020-03-26,144.1796,42.2508,25.7611,4156.2809,43.3782
2020-03-27,147.851,42.4778,25.6579,4212.5014,43.3332
2020-03-30,147.6988,40.9103,24.722,4218.4355,42.9923
2020-03-31,148.1709,41.7364,25.7754,4219.8368,44.41
2020-04-01,148.1709,40.2742,24.836,4219.8368,43.7147
2020-04-03,147.8815,39.2576,24.394,4223.1814,43.6407
2020-04-07,147.1769,41.8335,26.1117,4228.7396,46.715
2020-04-08,146.4112,41.9653,26.2099,4225.2022,48.5326
2020-04-09,146.4196,43.829,27.2096,4221.4016,49.7311
2020-04-13,146.5785,42.8958,27.1091,4222.2748,49.7987
2020-04-15,146.8633,42.7458,27.1964,4223.0994,49.9375
2020-04-16,147.1239,42.8712,27.5178,4224.6042,50.6858
2020-04-17,147.947,44.1263,28.2597,4235.9524,50.8369
2020-04-20,148.7201,44.0535,28.2958,4241.9107,50.5395
2020-04-21,149.0212,42.8546,27.3648,4248.4573,49.9428
2020-04-22,149.0793,43.6292,27.6074,4251.0201,49.9446
2020-04-23,149.5527,44.2908,27.7376,4257.8975,50.6232
2020-04-24,148.6647,43.3221,27.2358,4253.9022,50.3992
2020-04-27,148.6922,43.9317,27.4545,4250.8959,51.6601
2020-04-28,148.5148,44.4792,27.5841,4245.0076,51.7687
2020-04-29,148.549,45.1796,28.1232,4246.2017,51.8212
2020-04-30,148.6556,46.2403,29.0772,4250.8578,51.9138
2020-05-04,149.0855,43.9775,27.499,4254.1526,51.7864
2020-05-05,149.4229,43.4431,27.154,4257.3671,51.7331
2020-05-06,149.8549,43.866,27.1651,4260.1611,52.105
2020-05-07,149.8549,43.1938,26.8711,4260.1611,52.0884
2020-05-08,150.1326,43.4867,26.7445,4264.2386,51.8829
2020-05-11,149.6699,43.4478,26.7118,4265.7032,51.8446
2020-05-12,149.9687,43.3466,26.7675,4271.4274,51.5599
2020-05-13,150.1633,43.8787,27.3614,4270.8111,51.6134
2020-05-14,150.5497,43.3273,26.8248,4271.4229,51.8594
2020-05-15,150.5483,43.2228,26.757,4275.9992,52.0253
2020-05-18,150.7375,41.8882,25.6605,4284.9352,50.8905
2020-05-19,150.8998,42.3384,25.7962,4288.6721,51.2438
2020-05-20,151.0347,43.1069,26.2835,4289.6827,51.6204
2020-05-21,151.1568,43.2827,26.5825,4294.3552,52.2025
2020-05-22,151.835,42.8272,26.2503,4299.3833,52.314
2020-05-26,151.9123,42.6159,26.2028,4306.032,52.2757
2020-05-27,151.8831,43.1592,26.8846,4306.1167,52.6368
2020-05-28,151.8499,44.0203,27.3793,4305.9734,52.9098
2020-05-29,151.8458,44.6462,27.8111,4301.7625,53.2197
2020-06-01,151.7027,45.6082,28.6179,4303.6551,53.8411
2020-06-02,151.5887,46.2677,28.8451,4303.0421,54.0996
2020-06-03,151.7291,46.5934,29.0246,4303.7694,54.1472
2020-06-04,151.7144,46.2798,29.0746,4302.9475,54.1289
2020-06-05,151.7947,46.7759,29.8914,4303.6425,55.0839
2020-06-08,151.7545,46.7292,30.1996,4305.6172,55.1066
2020-06-09,151.8323,46.218,29.7598,4305.7632,54.6084
2020-06-10,151.9285,46.4633,29.7963,4307.0927,54.8485
2020-06-11,152.0797,45.7706,29.0615,4310.1565,54.4155
2020-06-12,152.1202,46.1403,29.2344,4311.2397,54.6559
2020-06-15,152.2922,45.421,28.7242,4315.1713,54.2432
2020-06-16,152.463,45.8454,28.7353,4317.8417,54.8212
2020-06-17,152.6873,45.7357,28.7239,4318.5464,55.393
2020-06-18,152.9942,46.2021,29.3334,4324.4248,55.5556
2020-06-19,153.2792,46.54,29.8342,4326.3408,55.7688
2020-06-22,153.438,46.9144,30.2699,4325.789,57.4547
2020-06-23,153.6661,47.7131,30.7012,4327.428,58.2561
2020-06-24,153.6871,47.0349,30.127,4327.9788,57.1358
2020-06-25,153.8658,47.0816,30.1346,4328.6429,57.854
2020-06-26,154.0384,47.174,30.3769,4329.9344,57.5425
2020-06-29,154.1954,46.9765,29.8369,4329.6449,56.9851
2020-06-30,154.3407,47.0399,29.7608,4330.1984,56.3796
2020-07-01,154.4707,47.2575,30.1676,4332.0976,56.3051
2020-07-02,154.6381,47.6297,30.4217,4333.5809,56.5285
2020-07-03,154.7628,47.5785,30.6066,4336.8755,57.1696
2020-07-06,154.9799,48.2351,31.0298,4339.2371,58.113
2020-07-07,155.2208,49.0073,31.0631,4341.1793,57.935
2020-07-08,155.4959,48.2897,30.9103,4343.2338,58.0663
2020-07-09,155.6112,48.6452,31.1314,4344.087,58.298
2020-07-10,155.929,48.3586,30.9371,4345.9608,58.2981
2020-07-13,156.0307,48.0225,31.0347,4348.2801,58.6437
2020-07-14,155.9369,47.2694,30.5009,4346.9559,57.9919
2020-07-15,156.1332,47.3582,30.3927,4347.4749,57.9193
2020-07-16,156.1683,47.5782,30.7245,4347.9358,57.9806
2020-07-17,156.2261,48.0103,31.2684,4348.386,58.54
2020-07-20,156.312,48.7371,31.5268,4349.7322,59.059
2020-07-21,156.218,48.8579,31.9174,4350.8257,58.7706
2020-07-22,156.1462,48.5253,31.9028,4351.1503,58.8762
2020-07-23,156.2261,48.8602,32.2036,4351.7062,59.6438
2020-07-24,156.2363,48.2886,31.9681,4351.8154,59.3358
2020-07-27,156.1419,47.9389,31.6541,4353.5207,59.0559
2020-07-28,156.0234,48.6965,31.8804,4353.6483,59.3323
2020-07-29,156.0698,48.6187,31.7587,4353.8404,60.131
2020-07-30,156.1385,48.4634,31.3484,4354.5685,59.5941
2020-07-31,156.2908,48.6272,31.3942,4355.1666,60.404
2020-08-03,156.3569,48.0767,31.1644,4356.3316,61.0398
2020-08-04,156.4151,48.7527,31.5038,4357.4592,61.2955
2020-08-05,156.4515,48.9544,31.6211,4358.5009,61.3384
2020-08-06,156.273,49.3785,31.8681,4359.1377,62.1361
2020-08-07,156.1963,49.7696,31.9881,4358.6338,62.6111
2020-08-10,156.1579,50.3349,32.4045,4360.0294,63.6204
2020-08-11,156.1703,50.333,32.6573,4360.7977,62.9986
2020-08-12,156.1023,50.1173,32.8053,4361.3494,62.7556
2020-08-13,156.2204,50.2208,33.1484,4361.8782,62.7383
2020-08-14,156.1109,49.6459,32.7296,4362.347,62.6453
2020-08-17,156.1178,50.0781,32.8813,4363.6971,62.7396
2020-08-18,156.0848,50.7373,33.2615,4365.6229,63.2825
2020-08-19,156.0408,50.8747,33.4298,4366.3028,63.9355
2020-08-20,156.1183,50.7888,33.4968,4367.337,64.5637
2020-08-21,155.6426,51.046,33.7538,4368.2559,65.1165
2020-08-24,155.3393,51.5292,33.9332,4369.1162,65.6934
2020-08-25,155.4841,51.8047,34.0593,4369.0401,65.5694
2020-08-26,155.3989,51.9163,34.2236,4369.8086,65.7181
2020-08-27,155.293,51.8177,34.3118,4370.2899,65.2944
2020-08-28,155.1542,52.1529,34.6885,4370.9404,65.1476
2020-08-31,155.7972,50.578,33.6171,4372.3045,62.4756
2020-09-01,156.4621,51.2617,33.8474,4373.4455,63.1221
2020-09-02,156.5163,51.5632,34.0984,4373.5889,64.0911
2020-09-03,156.7417,51.7669,33.9705,4373.9936,64.2449
2020-09-04,156.774,51.1327,33.208,4374.4488,63.092
2020-09-07,156.5535,50.997,33.2136,4375.9053,63.1689
2020-09-08,156.1916,50.6846,32.8204,4376.2118,62.5035
2020-09-09,156.2123,50.3218,32.5343,4376.598,62.2926
2020-09-10,156.1513,50.6651,32.9323,4376.749,63.4366
2020-09-11,156.1152,50.7472,32.9639,4377.2109,63.7702
2020-09-14,156.1284,50.833,33.136,4378.5847,64.2841
2020-09-15,156.0004,51.2406,33.4069,4379.0681,65.1282
2020-09-16,156.1146,51.5236,33.4909,4379.3179,66.0678
2020-09-17,156.1649,51.2436,33.2161,4379.9396,65.84
2020-09-18,156.2039,51.1081,33.1958,4380.2814,66.3189
2020-09-21,156.2995,49.8814,32.2026,4381.6926,64.3706
2020-09-22,156.3459,49.5275,31.9912,4382.1581,63.7533
2020-09-23,156.4026,49.3347,31.6872,4382.387,64.4889
2020-09-24,156.37,48.0502,30.6627,4382.6886,63.2843
2020-09-25,156.3293,49.1743,31.5077,4383.1713,64.4883
2020-09-28,156.3511,50.1929,32.1213,4384.6086,65.6529
2020-09-29,156.3187,50.3304,31.8695,4385.4487,65.6623
2020-09-30,156.4483,50.5719,31.7045,4386.1231,65.6953
2020-10-01,156.6388,51.2488,32.1394,4386.904,65.7441
2020-10-05,156.763,51.3416,32.3962,4389.4847,66.4188
2020-10-06,156.8394,51.8471,32.6001,4390.6895,66.9087
2020-10-07,156.9459,51.769,32.5833,4392.2027,66.6421
2020-10-08,157.086,52.0817,32.7154,4393.0146,66.806
2020-10-09,157.7498,52.0684,33.0317,4393.6484,66.21
2020-10-12,157.882,52.0031,32.9711,4395.1137,65.9921
2020-10-13,158.0762,51.7895,32.9097,4395.391,65.8073
2020-10-14,158.1982,52.1671,32.938,4396.2372,65.7957
2020-10-15,158.3381,51.0383,32.1632,4396.7317,64.5317
2020-10-16,158.3327,51.5,32.5203,4397.261,65.1479
2020-10-19,158.4601,51.7939,32.9438,4398.6908,65.1275
2020-10-20,158.5896,51.9759,33.0023,4399.2865,65.2917
2020-10-21,158.5983,51.8558,33.2768,4399.7853,65.1698
2020-10-22,158.5705,51.8735,33.3529,4400.195,65.4607
2020-10-23,158.6936,52.3818,33.5848,4400.7309,65.8442
2020-10-26,158.8975,52.0546,32.9727,4402.2426,65.0052
2020-10-27,158.8713,53.3319,33.1139,4402.6028,65.2039
2020-10-28,158.857,52.7335,32.7227,4403.2058,65.1878
2020-10-29,158.8367,52.8208,32.5079,4403.6062,65.4769
2020-10-30,158.8367,52.6432,32.4778,4403.6062,65.9
2020-11-02,158.9295,52.8932,32.7807,4405.1472,66.0187
2020-11-03,158.9366,53.4532,33.1525,4405.5861,66.3515
2020-11-04,158.9374,54.0352,33.3429,4406.2541,66.9865
2020-11-05,159.1355,54.9099,34.062,4406.7614,68.4809
2020-11-06,159.2468,55.3169,34.3419,4407.199,68.6093
2020-11-09,159.2568,55.9657,34.9766,4408.6502,68.7861
2020-11-10,159.229,56.2903,35.5366,4409.1968,68.1961
2020-11-11,159.2531,56.9431,35.9428,4409.8311,68.1997
2020-11-12,159.3624,56.9553,35.7895,4410.5149,68.6813
2020-11-13,159.4146,57.2281,35.9169,4411.2065,68.9702
2020-11-17,159.5333,58.2212,36.5781,4413.0101,69.9825
2020-11-18,159.5898,58.5899,36.8277,4413.7605,70.3177
2020-11-19,159.7636,58.0742,36.3504,4414.744,70.0525
2020-11-20,159.8527,59.1344,36.5221,4415.3233,70.1959
2020-11-23,159.9304,59.8224,36.5889,4416.5255,71.0088
2020-11-24,159.983,60.1029,36.9157,4416.7467,71.9309
2020-11-25,160.1039,59.1082,36.3933,4417.2969,71.1447
2020-11-26,160.2708,59.7982,36.8286,4418.0768,71.7821
2020-11-27,160.2778,60.2353,36.7874,4418.6432,72.6231
2020-12-01,160.2519,60.5083,37.3095,4419.9359,74.4241
2020-12-02,160.1204,60.3507,37.5432,4419.5547,75.2548
2020-12-03,160.1281,60.7394,37.821,4419.9119,75.7648
2020-12-04,160.3103,61.0214,38.245,4420.5672,76.5668
2020-12-07,160.3502,61.1734,38.7575,4421.93,77.8069
2020-12-08,160.3514,61.3644,38.7901,4421.9973,77.2836
2020-12-09,160.3147,61.8566,39.0437,4422.082,77.5729
2020-12-10,160.344,61.9425,38.8646,4422.6387,77.427
2020-12-11,160.2922,61.9606,39.0473,4423.1467,77.5891
2020-12-14,160.3316,62.2695,39.3381,4424.3118,78.0139
2020-12-15,160.3865,62.6215,39.2438,4424.5835,78.3565
2020-12-16,160.3832,62.9874,39.5649,4424.8852,78.6263
2020-12-17,160.4015,63.309,39.6127,4425.2074,79.1871
2020-12-18,160.4386,63.654,39.6981,4425.6665,80.1387
2020-12-21,160.3923,61.9754,38.0794,4426.9505,77.0238
2020-12-22,160.403,62.375,38.529,4427.3621,78.4177
2020-12-23,160.4658,63.0442,39.1941,4427.7459,79.6855
2020-12-24,160.516,63.4684,39.6489,4428.2037,80.2602
2020-12-28,160.6676,63.9489,39.9554,4429.8268,81.1267
2020-12-29,160.7133,64.0114,40.0964,4430.3893,81.4013
2020-12-30,160.7819,64.5447,40.141,4431.1016,81.2929
2020-12-31,160.8071,64.6805,40.1811,4431.6311,81.4326
2021-01-01,160.8997,64.982,40.4005,4432.2723,82.3932
2021-01-04,161.0439,65.5681,40.9828,4433.6173,83.323
